prev_filename,filename,cell_type,xmin,xmax,ymin,ymax
hard_hat_workers3246.jpg,2849.jpg,helmet,269,303,155,197
hard_hat_workers3246.jpg,2849.jpg,helmet,307,361,145,197
hard_hat_workers3246.jpg,2849.jpg,helmet,46,107,149,220
hard_hat_workers3246.jpg,2849.jpg,helmet,225,266,168,225
hard_hat_workers3246.jpg,2849.jpg,helmet,178,227,162,216
hard_hat_workers3246.jpg,2849.jpg,head,44,107,154,218
hard_hat_workers3247.jpg,2850.jpg,helmet,198,211,214,236
hard_hat_workers3248.jpg,2851.jpg,helmet,204,215,139,154
hard_hat_workers3248.jpg,2851.jpg,helmet,214,227,142,159
hard_hat_workers3248.jpg,2851.jpg,helmet,204,215,25,40
hard_hat_workers3248.jpg,2851.jpg,helmet,214,227,20,37
hard_hat_workers3249.jpg,2852.jpg,helmet,160,345,68,287
hard_hat_workers3249.jpg,2852.jpg,helmet,347,414,67,287
hard_hat_workers325.jpg,2853.jpg,helmet,241,261,181,203
hard_hat_workers3250.jpg,2854.jpg,helmet,83,185,119,256
hard_hat_workers3250.jpg,2854.jpg,helmet,226,343,94,183
hard_hat_workers3250.jpg,2854.jpg,helmet,83,186,0,66
hard_hat_workers3250.jpg,2854.jpg,helmet,226,343,2,91
hard_hat_workers3251.jpg,2855.jpg,head,83,107,142,174
hard_hat_workers3251.jpg,2855.jpg,head,278,305,133,166
hard_hat_workers3251.jpg,2855.jpg,head,164,186,125,157
hard_hat_workers3251.jpg,2855.jpg,head,39,56,148,168
hard_hat_workers3251.jpg,2855.jpg,head,242,256,146,163
hard_hat_workers3251.jpg,2855.jpg,head,265,283,146,170
hard_hat_workers3251.jpg,2855.jpg,head,306,322,147,166
hard_hat_workers3251.jpg,2855.jpg,head,357,375,135,159
hard_hat_workers3251.jpg,2855.jpg,head,335,350,145,162
hard_hat_workers3251.jpg,2855.jpg,head,385,398,145,161
hard_hat_workers3251.jpg,2855.jpg,head,205,222,136,159
hard_hat_workers3252.jpg,2856.jpg,helmet,195,227,148,190
hard_hat_workers3252.jpg,2856.jpg,helmet,261,277,174,192
hard_hat_workers3253.jpg,2857.jpg,helmet,113,192,110,203
hard_hat_workers3253.jpg,2857.jpg,helmet,279,383,103,203
hard_hat_workers3253.jpg,2857.jpg,helmet,112,192,0,29
hard_hat_workers3253.jpg,2857.jpg,helmet,279,384,0,36
hard_hat_workers3254.jpg,2858.jpg,helmet,74,129,119,195
hard_hat_workers3254.jpg,2858.jpg,helmet,199,262,126,205
hard_hat_workers3254.jpg,2858.jpg,head,319,375,147,219
hard_hat_workers3254.jpg,2858.jpg,helmet,73,129,0,20
hard_hat_workers3255.jpg,2859.jpg,helmet,53,83,121,159
hard_hat_workers3255.jpg,2859.jpg,helmet,84,145,81,156
hard_hat_workers3255.jpg,2859.jpg,helmet,136,168,96,148
hard_hat_workers3255.jpg,2859.jpg,head,278,341,71,144
hard_hat_workers3255.jpg,2859.jpg,head,350,397,101,146
hard_hat_workers3255.jpg,2859.jpg,head,231,274,97,151
hard_hat_workers3255.jpg,2859.jpg,helmet,53,84,0,18
hard_hat_workers3255.jpg,2859.jpg,helmet,83,145,0,58
hard_hat_workers3255.jpg,2859.jpg,helmet,136,169,0,43
hard_hat_workers3255.jpg,2859.jpg,head,277,341,0,68
hard_hat_workers3255.jpg,2859.jpg,head,349,397,0,38
hard_hat_workers3255.jpg,2859.jpg,head,230,274,0,42
hard_hat_workers3256.jpg,2860.jpg,helmet,89,148,120,200
hard_hat_workers3256.jpg,2860.jpg,helmet,248,319,99,186
hard_hat_workers3256.jpg,2860.jpg,helmet,182,216,145,191
hard_hat_workers3256.jpg,2860.jpg,helmet,1,28,171,220
hard_hat_workers3256.jpg,2860.jpg,helmet,339,379,141,192
hard_hat_workers3256.jpg,2860.jpg,helmet,372,415,135,197
hard_hat_workers3256.jpg,2860.jpg,helmet,215,264,147,206
hard_hat_workers3256.jpg,2860.jpg,helmet,69,105,125,189
hard_hat_workers3256.jpg,2860.jpg,helmet,88,148,0,19
hard_hat_workers3256.jpg,2860.jpg,helmet,247,319,0,40
hard_hat_workers3256.jpg,2860.jpg,helmet,69,106,0,14
hard_hat_workers3257.jpg,2861.jpg,helmet,233,278,141,189
hard_hat_workers3258.jpg,2862.jpg,helmet,162,178,275,295
hard_hat_workers3258.jpg,2862.jpg,helmet,319,332,268,283
hard_hat_workers3258.jpg,2862.jpg,helmet,162,179,397,414
hard_hat_workers3258.jpg,2862.jpg,helmet,318,332,409,414
hard_hat_workers3259.jpg,2863.jpg,helmet,128,151,220,250
hard_hat_workers3259.jpg,2863.jpg,helmet,252,281,232,262
hard_hat_workers3259.jpg,2863.jpg,head,30,115,272,345
hard_hat_workers3259.jpg,2863.jpg,head,29,115,347,414
hard_hat_workers326.jpg,2864.jpg,helmet,92,112,193,218
hard_hat_workers326.jpg,2864.jpg,helmet,148,172,190,214
hard_hat_workers3260.jpg,2865.jpg,helmet,169,199,245,281
hard_hat_workers3260.jpg,2865.jpg,helmet,336,359,232,261
hard_hat_workers3260.jpg,2865.jpg,helmet,103,121,94,115
hard_hat_workers3260.jpg,2865.jpg,helmet,128,153,187,205
hard_hat_workers3260.jpg,2865.jpg,helmet,125,143,264,287
hard_hat_workers3260.jpg,2865.jpg,helmet,208,226,227,247
hard_hat_workers3260.jpg,2865.jpg,helmet,312,335,238,264
hard_hat_workers3260.jpg,2865.jpg,helmet,368,382,251,270
hard_hat_workers3260.jpg,2865.jpg,helmet,103,122,0,11
hard_hat_workers3261.jpg,2866.jpg,helmet,72,131,206,262
hard_hat_workers3262.jpg,2867.jpg,helmet,110,203,207,307
hard_hat_workers3262.jpg,2867.jpg,helmet,338,377,70,104
hard_hat_workers3262.jpg,2867.jpg,helmet,156,205,138,194
hard_hat_workers3262.jpg,2867.jpg,helmet,138,195,174,236
hard_hat_workers3262.jpg,2867.jpg,helmet,109,203,385,414
hard_hat_workers3262.jpg,2867.jpg,helmet,338,377,34,68
hard_hat_workers3263.jpg,2868.jpg,helmet,119,190,149,211
hard_hat_workers3264.jpg,2869.jpg,helmet,138,261,70,198
hard_hat_workers3264.jpg,2869.jpg,helmet,137,261,0,71
hard_hat_workers3265.jpg,2870.jpg,head,184,217,132,176
hard_hat_workers3265.jpg,2870.jpg,head,259,288,140,181
hard_hat_workers3265.jpg,2870.jpg,head,225,261,132,178
hard_hat_workers3265.jpg,2870.jpg,head,110,151,130,178
hard_hat_workers3265.jpg,2870.jpg,head,336,362,131,182
hard_hat_workers3265.jpg,2870.jpg,head,374,414,55,169
hard_hat_workers3265.jpg,2870.jpg,head,324,349,146,184
hard_hat_workers3265.jpg,2870.jpg,head,351,390,104,163
hard_hat_workers3265.jpg,2870.jpg,head,9,45,136,170
hard_hat_workers3265.jpg,2870.jpg,head,374,415,0,50
hard_hat_workers3266.jpg,2871.jpg,helmet,97,165,33,116
hard_hat_workers3266.jpg,2871.jpg,helmet,145,185,112,192
hard_hat_workers3266.jpg,2871.jpg,helmet,0,42,32,116
hard_hat_workers3267.jpg,2872.jpg,helmet,130,377,70,245
hard_hat_workers3267.jpg,2872.jpg,helmet,129,377,0,69
hard_hat_workers3268.jpg,2873.jpg,head,180,208,149,183
hard_hat_workers3268.jpg,2873.jpg,head,225,249,153,180
hard_hat_workers3268.jpg,2873.jpg,head,40,64,163,191
hard_hat_workers3268.jpg,2873.jpg,head,313,356,148,194
hard_hat_workers3268.jpg,2873.jpg,head,284,313,161,193
hard_hat_workers3268.jpg,2873.jpg,head,93,132,143,188
hard_hat_workers3268.jpg,2873.jpg,head,180,209,0,32
hard_hat_workers3268.jpg,2873.jpg,head,225,249,1,28
hard_hat_workers3268.jpg,2873.jpg,head,40,65,0,18
hard_hat_workers3268.jpg,2873.jpg,head,312,356,0,33
hard_hat_workers3268.jpg,2873.jpg,head,283,313,0,20
hard_hat_workers3268.jpg,2873.jpg,head,92,132,0,38
hard_hat_workers3269.jpg,2874.jpg,helmet,208,293,104,211
hard_hat_workers3269.jpg,2874.jpg,helmet,207,293,0,35
hard_hat_workers327.jpg,2875.jpg,head,61,89,183,210
hard_hat_workers327.jpg,2875.jpg,head,101,120,168,194
hard_hat_workers327.jpg,2875.jpg,head,128,143,170,192
hard_hat_workers327.jpg,2875.jpg,head,118,130,171,194
hard_hat_workers327.jpg,2875.jpg,head,155,171,168,192
hard_hat_workers327.jpg,2875.jpg,helmet,210,229,167,190
hard_hat_workers327.jpg,2875.jpg,helmet,232,243,169,188
hard_hat_workers327.jpg,2875.jpg,head,261,276,169,191
hard_hat_workers327.jpg,2875.jpg,head,237,251,171,189
hard_hat_workers327.jpg,2875.jpg,head,183,197,166,186
hard_hat_workers327.jpg,2875.jpg,head,271,284,165,185
hard_hat_workers3270.jpg,2876.jpg,helmet,133,157,173,202
hard_hat_workers3270.jpg,2876.jpg,helmet,265,289,117,146
hard_hat_workers3270.jpg,2876.jpg,head,310,365,184,240
hard_hat_workers3270.jpg,2876.jpg,head,188,203,141,163
hard_hat_workers3270.jpg,2876.jpg,head,114,138,143,168
hard_hat_workers3270.jpg,2876.jpg,helmet,265,290,0,22
hard_hat_workers3271.jpg,2877.jpg,helmet,17,76,148,215
hard_hat_workers3271.jpg,2877.jpg,helmet,181,202,306,326
hard_hat_workers3271.jpg,2877.jpg,helmet,120,139,320,338
hard_hat_workers3271.jpg,2877.jpg,helmet,181,202,360,380
hard_hat_workers3271.jpg,2877.jpg,helmet,120,139,348,366
hard_hat_workers3272.jpg,2878.jpg,helmet,247,293,82,145
hard_hat_workers3272.jpg,2878.jpg,helmet,84,136,94,160
hard_hat_workers3272.jpg,2878.jpg,helmet,247,293,14,77
hard_hat_workers3272.jpg,2878.jpg,helmet,84,137,0,65
hard_hat_workers3273.jpg,2879.jpg,helmet,108,171,103,183
hard_hat_workers3273.jpg,2879.jpg,helmet,203,264,143,228
hard_hat_workers3273.jpg,2879.jpg,helmet,107,171,0,36
hard_hat_workers3274.jpg,2880.jpg,helmet,214,239,167,200
hard_hat_workers3274.jpg,2880.jpg,helmet,308,329,174,204
hard_hat_workers3274.jpg,2880.jpg,helmet,85,104,173,200
hard_hat_workers3274.jpg,2880.jpg,helmet,197,215,175,200
hard_hat_workers3274.jpg,2880.jpg,helmet,139,158,176,200
hard_hat_workers3274.jpg,2880.jpg,helmet,242,259,185,209
hard_hat_workers3275.jpg,2881.jpg,helmet,113,160,198,248
hard_hat_workers3275.jpg,2881.jpg,helmet,188,219,147,185
hard_hat_workers3275.jpg,2881.jpg,helmet,293,341,178,232
hard_hat_workers3276.jpg,2882.jpg,helmet,292,364,88,163
hard_hat_workers3276.jpg,2882.jpg,head,31,75,138,175
hard_hat_workers3276.jpg,2882.jpg,head,115,146,150,188
hard_hat_workers3276.jpg,2882.jpg,helmet,292,364,8,83
hard_hat_workers3276.jpg,2882.jpg,head,31,76,0,33
hard_hat_workers3276.jpg,2882.jpg,head,114,146,0,21
hard_hat_workers3277.jpg,2883.jpg,helmet,371,415,84,165
hard_hat_workers3277.jpg,2883.jpg,helmet,44,73,160,210
hard_hat_workers3277.jpg,2883.jpg,head,182,241,112,188
hard_hat_workers3277.jpg,2883.jpg,head,0,53,119,199
hard_hat_workers3277.jpg,2883.jpg,helmet,371,416,0,55
hard_hat_workers3277.jpg,2883.jpg,head,181,241,0,27
hard_hat_workers3277.jpg,2883.jpg,head,0,53,0,19
hard_hat_workers3278.jpg,2884.jpg,helmet,237,268,183,216
hard_hat_workers3278.jpg,2884.jpg,helmet,80,94,192,206
hard_hat_workers3278.jpg,2884.jpg,helmet,150,166,175,194
hard_hat_workers3278.jpg,2884.jpg,helmet,198,217,174,193
hard_hat_workers3279.jpg,2885.jpg,helmet,198,254,167,245
hard_hat_workers328.jpg,2886.jpg,helmet,48,89,156,208
hard_hat_workers328.jpg,2886.jpg,helmet,83,118,164,213
hard_hat_workers328.jpg,2886.jpg,helmet,154,190,162,207
hard_hat_workers328.jpg,2886.jpg,helmet,130,160,167,206
hard_hat_workers328.jpg,2886.jpg,helmet,192,226,157,202
hard_hat_workers328.jpg,2886.jpg,helmet,385,412,173,207
hard_hat_workers3280.jpg,2887.jpg,helmet,147,224,86,174
hard_hat_workers3280.jpg,2887.jpg,helmet,275,319,183,236
hard_hat_workers3280.jpg,2887.jpg,helmet,235,281,195,259
hard_hat_workers3280.jpg,2887.jpg,helmet,213,245,192,242
hard_hat_workers3280.jpg,2887.jpg,helmet,146,224,0,61
hard_hat_workers3281.jpg,2888.jpg,helmet,44,74,133,166
hard_hat_workers3281.jpg,2888.jpg,helmet,144,173,133,165
hard_hat_workers3281.jpg,2888.jpg,helmet,193,243,117,178
hard_hat_workers3281.jpg,2888.jpg,helmet,44,75,0,10
hard_hat_workers3281.jpg,2888.jpg,helmet,143,173,0,10
hard_hat_workers3281.jpg,2888.jpg,helmet,193,244,0,26
hard_hat_workers3282.jpg,2889.jpg,head,314,344,106,142
hard_hat_workers3282.jpg,2889.jpg,head,115,144,104,140
hard_hat_workers3282.jpg,2889.jpg,head,244,273,108,141
hard_hat_workers3282.jpg,2889.jpg,head,36,70,110,150
hard_hat_workers3282.jpg,2889.jpg,head,192,216,107,136
hard_hat_workers3282.jpg,2889.jpg,head,356,405,97,149
hard_hat_workers3282.jpg,2889.jpg,head,347,377,94,136
hard_hat_workers3282.jpg,2889.jpg,head,164,185,122,148
hard_hat_workers3282.jpg,2889.jpg,head,314,344,0,36
hard_hat_workers3282.jpg,2889.jpg,head,115,144,2,38
hard_hat_workers3282.jpg,2889.jpg,head,244,273,2,35
hard_hat_workers3282.jpg,2889.jpg,head,36,71,0,33
hard_hat_workers3282.jpg,2889.jpg,head,192,216,7,36
hard_hat_workers3282.jpg,2889.jpg,head,355,405,0,46
hard_hat_workers3282.jpg,2889.jpg,head,347,377,6,48
hard_hat_workers3282.jpg,2889.jpg,head,163,185,0,21
hard_hat_workers3283.jpg,2890.jpg,helmet,1,10,173,202
hard_hat_workers3283.jpg,2890.jpg,helmet,177,204,171,206
hard_hat_workers3283.jpg,2890.jpg,helmet,94,122,158,193
hard_hat_workers3283.jpg,2890.jpg,helmet,48,78,168,202
hard_hat_workers3283.jpg,2890.jpg,helmet,29,55,165,197
hard_hat_workers3283.jpg,2890.jpg,helmet,67,82,166,193
hard_hat_workers3283.jpg,2890.jpg,helmet,125,155,162,190
hard_hat_workers3283.jpg,2890.jpg,helmet,148,166,166,194
hard_hat_workers3283.jpg,2890.jpg,helmet,204,227,169,198
hard_hat_workers3283.jpg,2890.jpg,helmet,229,261,173,202
hard_hat_workers3283.jpg,2890.jpg,helmet,257,281,169,194
hard_hat_workers3283.jpg,2890.jpg,helmet,285,307,170,201
hard_hat_workers3283.jpg,2890.jpg,helmet,307,331,179,205
hard_hat_workers3283.jpg,2890.jpg,helmet,329,348,182,205
hard_hat_workers3283.jpg,2890.jpg,helmet,351,372,177,201
hard_hat_workers3283.jpg,2890.jpg,helmet,378,402,181,209
hard_hat_workers3283.jpg,2890.jpg,helmet,399,410,184,206
hard_hat_workers3284.jpg,2891.jpg,head,39,54,216,230
hard_hat_workers3284.jpg,2891.jpg,head,80,94,211,228
hard_hat_workers3284.jpg,2891.jpg,head,101,113,209,225
hard_hat_workers3284.jpg,2891.jpg,head,148,167,208,225
hard_hat_workers3284.jpg,2891.jpg,head,219,231,214,229
hard_hat_workers3284.jpg,2891.jpg,head,239,253,208,224
hard_hat_workers3284.jpg,2891.jpg,head,268,284,209,226
hard_hat_workers3284.jpg,2891.jpg,head,303,316,210,225
hard_hat_workers3284.jpg,2891.jpg,head,321,331,214,228
hard_hat_workers3284.jpg,2891.jpg,head,328,345,204,221
hard_hat_workers3285.jpg,2892.jpg,helmet,55,79,143,180
hard_hat_workers3285.jpg,2892.jpg,helmet,89,114,153,183
hard_hat_workers3285.jpg,2892.jpg,helmet,143,167,156,186
hard_hat_workers3285.jpg,2892.jpg,head,23,53,148,182
hard_hat_workers3285.jpg,2892.jpg,head,235,255,161,183
hard_hat_workers3285.jpg,2892.jpg,head,281,302,153,179
hard_hat_workers3285.jpg,2892.jpg,helmet,17,37,142,172
hard_hat_workers3285.jpg,2892.jpg,helmet,4,25,154,181
hard_hat_workers3285.jpg,2892.jpg,head,116,131,157,179
hard_hat_workers3286.jpg,2893.jpg,helmet,177,196,204,229
hard_hat_workers3286.jpg,2893.jpg,helmet,124,138,188,204
hard_hat_workers3286.jpg,2893.jpg,person,109,144,186,265
hard_hat_workers3286.jpg,2893.jpg,person,127,214,205,289
hard_hat_workers3287.jpg,2894.jpg,helmet,69,205,73,202
hard_hat_workers3287.jpg,2894.jpg,helmet,69,206,0,68
hard_hat_workers3288.jpg,2895.jpg,helmet,49,93,111,163
hard_hat_workers3288.jpg,2895.jpg,helmet,49,94,0,28
hard_hat_workers3289.jpg,2896.jpg,helmet,273,300,208,236
hard_hat_workers3289.jpg,2896.jpg,helmet,214,231,231,252
hard_hat_workers329.jpg,2897.jpg,helmet,298,360,130,199
hard_hat_workers329.jpg,2897.jpg,helmet,164,217,93,164
hard_hat_workers329.jpg,2897.jpg,helmet,289,393,171,293
hard_hat_workers329.jpg,2897.jpg,helmet,184,256,112,186
hard_hat_workers329.jpg,2897.jpg,helmet,7,174,100,271
hard_hat_workers329.jpg,2897.jpg,helmet,117,234,215,334
hard_hat_workers329.jpg,2897.jpg,helmet,163,217,0,46
hard_hat_workers329.jpg,2897.jpg,helmet,184,257,0,27
hard_hat_workers329.jpg,2897.jpg,helmet,6,174,0,39
hard_hat_workers329.jpg,2897.jpg,helmet,116,234,358,414
hard_hat_workers3290.jpg,2898.jpg,helmet,152,190,23,70
hard_hat_workers3290.jpg,2898.jpg,helmet,247,283,27,62
hard_hat_workers3291.jpg,2899.jpg,helmet,302,362,134,202
hard_hat_workers3292.jpg,2900.jpg,helmet,381,412,140,182
hard_hat_workers3292.jpg,2900.jpg,helmet,190,255,117,172
hard_hat_workers3292.jpg,2900.jpg,helmet,189,255,0,22
hard_hat_workers3293.jpg,2901.jpg,helmet,245,308,72,155
hard_hat_workers3293.jpg,2901.jpg,helmet,244,308,0,67
hard_hat_workers3294.jpg,2902.jpg,helmet,186,260,109,182
hard_hat_workers3294.jpg,2902.jpg,helmet,126,146,159,181
hard_hat_workers3294.jpg,2902.jpg,helmet,62,80,154,168
hard_hat_workers3294.jpg,2902.jpg,helmet,186,261,0,32
hard_hat_workers3295.jpg,2903.jpg,helmet,74,149,92,163
hard_hat_workers3295.jpg,2903.jpg,helmet,249,338,91,177
hard_hat_workers3295.jpg,2903.jpg,helmet,74,149,20,91
hard_hat_workers3295.jpg,2903.jpg,helmet,249,338,5,91
hard_hat_workers3296.jpg,2904.jpg,helmet,179,268,84,186
hard_hat_workers3296.jpg,2904.jpg,helmet,2,171,70,212
hard_hat_workers3296.jpg,2904.jpg,helmet,121,174,105,173
hard_hat_workers3296.jpg,2904.jpg,helmet,178,268,0,55
hard_hat_workers3296.jpg,2904.jpg,helmet,1,171,0,69
hard_hat_workers3296.jpg,2904.jpg,helmet,120,174,0,34
hard_hat_workers3297.jpg,2905.jpg,helmet,163,195,177,219
hard_hat_workers3297.jpg,2905.jpg,helmet,251,286,252,295
hard_hat_workers3297.jpg,2905.jpg,helmet,406,414,251,295
hard_hat_workers3298.jpg,2906.jpg,helmet,71,101,141,173
hard_hat_workers3298.jpg,2906.jpg,helmet,117,140,156,183
hard_hat_workers3298.jpg,2906.jpg,helmet,151,171,172,193
hard_hat_workers3298.jpg,2906.jpg,helmet,187,206,158,182
hard_hat_workers3298.jpg,2906.jpg,helmet,204,220,173,192
hard_hat_workers3298.jpg,2906.jpg,helmet,237,254,179,201
hard_hat_workers3298.jpg,2906.jpg,helmet,260,274,184,204
hard_hat_workers3298.jpg,2906.jpg,helmet,281,295,183,202
hard_hat_workers3298.jpg,2906.jpg,helmet,301,318,179,199
hard_hat_workers3299.jpg,2907.jpg,head,363,403,169,205
hard_hat_workers3299.jpg,2907.jpg,head,106,130,163,192
hard_hat_workers3299.jpg,2907.jpg,head,320,349,171,202
hard_hat_workers3299.jpg,2907.jpg,head,229,251,168,192
hard_hat_workers3299.jpg,2907.jpg,head,393,413,149,187
hard_hat_workers3299.jpg,2907.jpg,helmet,131,144,168,191
hard_hat_workers3299.jpg,2907.jpg,helmet,160,173,175,191
hard_hat_workers3299.jpg,2907.jpg,helmet,214,227,179,195
hard_hat_workers3299.jpg,2907.jpg,head,180,193,181,198
hard_hat_workers3299.jpg,2907.jpg,head,144,158,180,198
hard_hat_workers3299.jpg,2907.jpg,head,254,274,177,203
hard_hat_workers3299.jpg,2907.jpg,head,274,285,177,194
hard_hat_workers3299.jpg,2907.jpg,head,299,316,179,197
hard_hat_workers33.jpg,2908.jpg,helmet,152,168,120,138
hard_hat_workers33.jpg,2908.jpg,helmet,250,264,197,213
hard_hat_workers33.jpg,2908.jpg,helmet,300,314,198,216
hard_hat_workers33.jpg,2908.jpg,helmet,152,168,0,18
hard_hat_workers330.jpg,2909.jpg,helmet,236,323,85,174
hard_hat_workers330.jpg,2909.jpg,helmet,235,323,0,54
hard_hat_workers3300.jpg,2910.jpg,helmet,196,264,122,196
hard_hat_workers3300.jpg,2910.jpg,helmet,277,350,143,223
hard_hat_workers3300.jpg,2910.jpg,helmet,66,115,104,163
hard_hat_workers3300.jpg,2910.jpg,helmet,8,52,118,177
hard_hat_workers3300.jpg,2910.jpg,helmet,258,302,135,187
hard_hat_workers3300.jpg,2910.jpg,helmet,165,198,126,169
hard_hat_workers3300.jpg,2910.jpg,helmet,196,265,0,17
hard_hat_workers3300.jpg,2910.jpg,helmet,65,115,0,35
hard_hat_workers3300.jpg,2910.jpg,helmet,8,53,0,21
hard_hat_workers3300.jpg,2910.jpg,helmet,164,198,0,13
hard_hat_workers3301.jpg,2911.jpg,helmet,198,253,54,124
hard_hat_workers3301.jpg,2911.jpg,helmet,193,224,99,138
hard_hat_workers3302.jpg,2912.jpg,helmet,310,377,86,167
hard_hat_workers3302.jpg,2912.jpg,helmet,41,100,102,172
hard_hat_workers3302.jpg,2912.jpg,helmet,309,377,0,37
hard_hat_workers3302.jpg,2912.jpg,helmet,40,100,0,21
hard_hat_workers3303.jpg,2913.jpg,helmet,214,260,87,142
hard_hat_workers3303.jpg,2913.jpg,helmet,99,150,74,134
hard_hat_workers3303.jpg,2913.jpg,helmet,0,28,74,135
hard_hat_workers3304.jpg,2914.jpg,helmet,180,226,94,148
hard_hat_workers3305.jpg,2915.jpg,helmet,133,162,165,189
hard_hat_workers3306.jpg,2916.jpg,helmet,289,351,111,182
hard_hat_workers3306.jpg,2916.jpg,helmet,139,161,145,181
hard_hat_workers3306.jpg,2916.jpg,helmet,73,123,167,225
hard_hat_workers3306.jpg,2916.jpg,helmet,284,302,136,172
hard_hat_workers3306.jpg,2916.jpg,helmet,24,48,164,190
hard_hat_workers3306.jpg,2916.jpg,helmet,158,173,155,181
hard_hat_workers3306.jpg,2916.jpg,helmet,289,352,0,28
hard_hat_workers3307.jpg,2917.jpg,helmet,187,203,220,240
hard_hat_workers3307.jpg,2917.jpg,helmet,222,238,216,238
hard_hat_workers3308.jpg,2918.jpg,helmet,154,192,188,222
hard_hat_workers3309.jpg,2919.jpg,helmet,17,64,131,200
hard_hat_workers3309.jpg,2919.jpg,helmet,48,112,149,220
hard_hat_workers3309.jpg,2919.jpg,helmet,101,124,155,208
hard_hat_workers3309.jpg,2919.jpg,helmet,144,162,184,215
hard_hat_workers3309.jpg,2919.jpg,helmet,155,178,177,213
hard_hat_workers3309.jpg,2919.jpg,helmet,168,202,168,208
hard_hat_workers3309.jpg,2919.jpg,helmet,191,251,112,186
hard_hat_workers3309.jpg,2919.jpg,helmet,269,314,150,198
hard_hat_workers3309.jpg,2919.jpg,helmet,312,362,111,181
hard_hat_workers3309.jpg,2919.jpg,helmet,356,392,156,201
hard_hat_workers3309.jpg,2919.jpg,helmet,384,404,152,196
hard_hat_workers3309.jpg,2919.jpg,helmet,312,363,0,14
hard_hat_workers331.jpg,2920.jpg,helmet,302,321,130,153
hard_hat_workers331.jpg,2920.jpg,helmet,142,154,167,183
hard_hat_workers3310.jpg,2921.jpg,helmet,331,367,121,163
hard_hat_workers3310.jpg,2921.jpg,helmet,125,166,88,129
hard_hat_workers3310.jpg,2921.jpg,helmet,292,332,142,179
hard_hat_workers3310.jpg,2921.jpg,helmet,269,292,167,193
hard_hat_workers3310.jpg,2921.jpg,helmet,396,414,133,159
hard_hat_workers3311.jpg,2922.jpg,helmet,205,224,256,279
hard_hat_workers3311.jpg,2922.jpg,helmet,227,251,253,275
hard_hat_workers3312.jpg,2923.jpg,helmet,162,189,111,143
hard_hat_workers3312.jpg,2923.jpg,helmet,70,79,135,149
hard_hat_workers3312.jpg,2923.jpg,helmet,162,189,39,71
hard_hat_workers3312.jpg,2923.jpg,helmet,70,79,33,47
hard_hat_workers3313.jpg,2924.jpg,helmet,294,344,67,128
hard_hat_workers3313.jpg,2924.jpg,helmet,360,374,69,85
hard_hat_workers3313.jpg,2924.jpg,helmet,293,304,64,78
hard_hat_workers3313.jpg,2924.jpg,helmet,294,345,0,50
hard_hat_workers3313.jpg,2924.jpg,helmet,360,374,31,47
hard_hat_workers3313.jpg,2924.jpg,helmet,293,304,38,52
hard_hat_workers3314.jpg,2925.jpg,head,116,167,145,189
hard_hat_workers3314.jpg,2925.jpg,head,26,88,147,224
hard_hat_workers3314.jpg,2925.jpg,head,323,379,149,218
hard_hat_workers3314.jpg,2925.jpg,head,230,285,185,239
hard_hat_workers3315.jpg,2926.jpg,helmet,223,257,194,214
hard_hat_workers3316.jpg,2927.jpg,helmet,84,133,113,168
hard_hat_workers3316.jpg,2927.jpg,helmet,161,212,159,213
hard_hat_workers3316.jpg,2927.jpg,helmet,225,265,74,123
hard_hat_workers3316.jpg,2927.jpg,helmet,193,219,92,128
hard_hat_workers3317.jpg,2928.jpg,helmet,326,378,137,195
hard_hat_workers3317.jpg,2928.jpg,helmet,116,136,181,201
hard_hat_workers3317.jpg,2928.jpg,head,6,47,191,235
hard_hat_workers3317.jpg,2928.jpg,head,38,67,171,194
hard_hat_workers3317.jpg,2928.jpg,head,76,106,169,201
hard_hat_workers3317.jpg,2928.jpg,head,271,297,155,187
hard_hat_workers3317.jpg,2928.jpg,head,290,329,155,194
hard_hat_workers3318.jpg,2929.jpg,helmet,11,36,107,132
hard_hat_workers3318.jpg,2929.jpg,helmet,184,197,172,188
hard_hat_workers3318.jpg,2929.jpg,helmet,241,259,187,201
hard_hat_workers3318.jpg,2929.jpg,helmet,282,294,197,213
hard_hat_workers3318.jpg,2929.jpg,helmet,291,307,212,228
hard_hat_workers3318.jpg,2929.jpg,head,157,167,92,106
hard_hat_workers3318.jpg,2929.jpg,helmet,11,36,3,28
hard_hat_workers3318.jpg,2929.jpg,head,157,167,28,42
hard_hat_workers3319.jpg,2930.jpg,head,251,274,164,193
hard_hat_workers3319.jpg,2930.jpg,head,275,302,163,197
hard_hat_workers3319.jpg,2930.jpg,head,63,84,162,194
hard_hat_workers3319.jpg,2930.jpg,head,84,103,164,192
hard_hat_workers3319.jpg,2930.jpg,head,214,235,165,193
hard_hat_workers3319.jpg,2930.jpg,head,153,174,172,198
hard_hat_workers3319.jpg,2930.jpg,head,4,25,181,205
hard_hat_workers3319.jpg,2930.jpg,head,11,27,170,189
hard_hat_workers3319.jpg,2930.jpg,head,127,143,170,190
hard_hat_workers3319.jpg,2930.jpg,head,118,130,168,190
hard_hat_workers3319.jpg,2930.jpg,head,181,196,173,195
hard_hat_workers332.jpg,2931.jpg,helmet,165,231,165,251
hard_hat_workers3320.jpg,2932.jpg,helmet,121,131,262,275
hard_hat_workers3320.jpg,2932.jpg,helmet,160,191,235,264
